route_id,service_id,trip_id,shape_id
Z_8035-2,7,CDI600004-05-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-06-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-06-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-07-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-07-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-08-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-08-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-09-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-09-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-10-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-10-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-11-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-11-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600004-12-7_Z_8035,Z_8035
Z_8035-2,7,CDI600004-12-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-02-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-02-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-03-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-03-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-04-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-04-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-05-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-05-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-06-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-06-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-07-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-07-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-08-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-08-7_Z_8035-2,Z_8035-2
Z_8035,7,CDI600005-09-7_Z_8035,Z_8035
Z_8035-2,7,CDI600005-09-7_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-02-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-02-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-03-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-03-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-04-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-04-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-05-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-05-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-06-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-06-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-07-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-07-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-08-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-08-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-09-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-09-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-10-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-10-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-11-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-11-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-12-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-12-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-13-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-13-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-14-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-14-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-15-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-15-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-16-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-16-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610001-17-1_Z_8035,Z_8035
Z_8035-2,1,CDI610001-17-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-02-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-02-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-03-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-03-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-04-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-04-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-05-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-05-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-06-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-06-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-07-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-07-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-08-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-08-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-09-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-09-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-10-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-10-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-11-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-11-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-12-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-12-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-13-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-13-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-14-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-14-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-15-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-15-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610002-16-1_Z_8035,Z_8035
Z_8035-2,1,CDI610002-16-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-02-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-02-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-03-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-03-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-04-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-04-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-05-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-05-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-06-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-06-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-07-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-07-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-08-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-08-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-09-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-09-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-10-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-10-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-11-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-11-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-12-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-12-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-13-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-13-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-14-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-14-1_Z_8035-2,Z_8035-2
Z_8035,1,CDI610003-15-1_Z_8035,Z_8035
Z_8035-2,1,CDI610003-15-1_Z_8035-2,Z_8035-2
Z_8087,1,CDI6F0001-02-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-03-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-04-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-05-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-06-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-07-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-08-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-09-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-10-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-11-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-12-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-13-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-14-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-15-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-16-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-17-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-18-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-19-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-20-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-21-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-22-1_Z_8087,Z_8087
Z_8087,1,CDI6F0001-23-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-02-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-03-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-04-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-05-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-06-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-07-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-08-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-09-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-10-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-11-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-12-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-13-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-14-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-15-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-16-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-17-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-18-1_Z_8087,Z_8087
Z_8087,1,CDI6F0002-19-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-02-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-03-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-04-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-05-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-06-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-07-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-08-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-09-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-10-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-11-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-12-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-13-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-14-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-15-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-16-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-17-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-18-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-19-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-20-1_Z_8087,Z_8087
Z_8087,1,CDI6F0003-21-1_Z_8087,Z_8087
Z_7962,1,CDI8M0001-02-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-03-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-04-1_Z_7962,Z_7962
Z_8187,1,CDI8M0001-05-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-06-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-07-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-08-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-09-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-10-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-11-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-12-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-13-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-14-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-15-1_Z_8187,Z_8187
Z_8187,1,CDI8M0001-16-1_Z_8187,Z_8187
Z_7962,1,CDI8M0001-17-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-18-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-19-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-20-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-21-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-22-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-23-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-24-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-25-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-26-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-27-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-28-1_Z_7962,Z_7962
Z_7962,1,CDI8M0001-29-1_Z_7962,Z_7962
Z_6283,1,CDI990001-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990001-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990001-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990001-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990001-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990001-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990001-07-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990002-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990002-07-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990003-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990003-07-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990004-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990004-07-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990005-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990005-07-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-02-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-02-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-03-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-03-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-04-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-04-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-05-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-05-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-06-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-06-1_Z_6283-2,Z_6283-2
Z_6283,1,CDI990006-07-1_Z_6283,Z_6283
Z_6283-2,1,CDI990006-07-1_Z_6283-2,Z_6283-2
Z_7043,3,CDI9F0001-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-07-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-07-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-08-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-08-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-11-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-12-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-12-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0001-13-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0001-13-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-07-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-07-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-08-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-08-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-11-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-12-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-12-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0002-13-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0002-13-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-07-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-07-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-08-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-08-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-11-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-12-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-12-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0003-13-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0003-13-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-11-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0004-12-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0004-12-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-07-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-07-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-08-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-08-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0005-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0005-11-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-02-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-02-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-03-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-03-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-04-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-04-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-05-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-05-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-06-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-06-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-07-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-07-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-08-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-08-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-09-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-09-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-10-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-10-3_Z_7043-2,Z_7043-2
Z_7043,3,CDI9F0006-11-3_Z_7043,Z_7043
Z_7043-2,3,CDI9F0006-11-3_Z_7043-2,Z_7043-2
Z_8230,3,CDI9W0001-02-3_Z_8230,Z_8230
Z_8230,3,CDI9W0001-03-3_Z_8230,Z_8230
Z_8230,3,CDI9W0001-04-3_Z_8230,Z_8230
Z_8230,3,CDI9W0001-05-3_Z_8230,Z_8230
Z_8230,3,CDI9W0001-06-3_Z_8230,Z_8230
Z_8230,3,CDI9W0002-02-3_Z_8230,Z_8230
Z_8230,3,CDI9W0002-03-3_Z_8230,Z_8230
